IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
160016569,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,01/07/2016 12:00:00 AM,06:30,MISSION,NONE,GUERRERO ST / 23RD ST,-122.423028526535,37.7535681941214,"(37.7535681941214, -122.423028526535)",16001656906244
160016581,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Thursday,01/07/2016 12:00:00 AM,07:12,SOUTHERN,"ARREST, BOOKED",700 Block of TEHAMA ST,-122.411814467067,37.7751286438667,"(37.7751286438667, -122.411814467067)",16001658105014
160016581,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Thursday,01/07/2016 12:00:00 AM,07:12,SOUTHERN,"ARREST, BOOKED",700 Block of TEHAMA ST,-122.411814467067,37.7751286438667,"(37.7751286438667, -122.411814467067)",16001658111012
160016581,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Thursday,01/07/2016 12:00:00 AM,07:12,SOUTHERN,"ARREST, BOOKED",700 Block of TEHAMA ST,-122.411814467067,37.7751286438667,"(37.7751286438667, -122.411814467067)",16001658116010
160016581,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE,Thursday,01/07/2016 12:00:00 AM,07:12,SOUTHERN,"ARREST, BOOKED",700 Block of TEHAMA ST,-122.411814467067,37.7751286438667,"(37.7751286438667, -122.411814467067)",16001658116660
160016951,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Thursday,01/07/2016 12:00:00 AM,02:00,MISSION,NONE,CASTRO ST / 17TH ST,-122.435187699349,37.7626702770872,"(37.7626702770872, -122.435187699349)",16001695103014
160016989,ROBBERY,ATTEMPTED ROBBERY WITH BODILY FORCE,Thursday,01/07/2016 12:00:00 AM,10:55,SOUTHERN,"ARREST, BOOKED",5TH ST / TEHAMA ST,-122.404407887961,37.7810759636856,"(37.7810759636856, -122.404407887961)",16001698903474
150437862,WARRANTS,WARRANT ARREST,Monday,10/03/2016 12:00:00 AM,18:05,BAYVIEW,"ARREST, BOOKED",3RD ST / PALOU AV,-122.390971734551,37.7340152180723,"(37.7340152180723, -122.390971734551)",15043786263010
150480366,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Thursday,12/08/2016 12:00:00 AM,15:00,NORTHERN,"ARREST, BOOKED",PINE ST / POLK ST,-122.42049728879,37.789618819255,"(37.789618819255, -122.42049728879)",15048036607020
150480366,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Thursday,12/08/2016 12:00:00 AM,15:00,NORTHERN,"ARREST, BOOKED",PINE ST / POLK ST,-122.42049728879,37.789618819255,"(37.789618819255, -122.42049728879)",15048036619090
150480366,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,12/08/2016 12:00:00 AM,15:00,NORTHERN,"ARREST, BOOKED",PINE ST / POLK ST,-122.42049728879,37.789618819255,"(37.789618819255, -122.42049728879)",15048036628150
150480366,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Thursday,12/08/2016 12:00:00 AM,15:00,NORTHERN,"ARREST, BOOKED",PINE ST / POLK ST,-122.42049728879,37.789618819255,"(37.789618819255, -122.42049728879)",15048036628160
160017125,SECONDARY CODES,DOMESTIC VIOLENCE,Thursday,01/07/2016 12:00:00 AM,11:24,NORTHERN,NONE,1900 Block of FRANKLIN ST,-122.424499274231,37.7924030769155,"(37.7924030769155, -122.424499274231)",16001712515200
160017125,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,01/07/2016 12:00:00 AM,11:24,NORTHERN,NONE,1900 Block of FRANKLIN ST,-122.424499274231,37.7924030769155,"(37.7924030769155, -122.424499274231)",16001712564020
160017131,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Thursday,01/07/2016 12:00:00 AM,07:30,MISSION,NONE,2700 Block of MISSION ST,-122.418587172219,37.7530186537446,"(37.7530186537446, -122.418587172219)",16001713104138
160017404,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Thursday,01/07/2016 12:00:00 AM,12:40,BAYVIEW,"ARREST, BOOKED",4900 Block of 3RD ST,-122.390978248429,37.7335884807714,"(37.7335884807714, -122.390978248429)",16001740464085
160019585,TRESPASS,TRESPASSING,Friday,01/08/2016 12:00:00 AM,03:03,SOUTHERN,"ARREST, BOOKED",100 Block of 3RD ST,-122.400916029025,37.7854574902997,"(37.7854574902997, -122.400916029025)",16001958527195
151004189,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Thursday,10/20/2016 12:00:00 AM,09:00,NORTHERN,NONE,1500 Block of JACKSON ST,-122.420583441863,37.7941926336276,"(37.7941926336276, -122.420583441863)",15100418906302
151069666,VEHICLE THEFT,STOLEN TRUCK,Wednesday,01/06/2016 12:00:00 AM,15:45,CENTRAL,NONE,400 Block of STOCKTON ST,-122.406977563692,37.789918101686,"(37.789918101686, -122.406977563692)",15106966607025
151081422,"SEX OFFENSES, NON FORCIBLE","OBSCENE MATTER, DISTRIBUTION TO MINORS",Wednesday,03/23/2016 12:00:00 AM,17:40,INGLESIDE,"ARREST, BOOKED",0 Block of ARAGO ST,-122.443244532399,37.7274687126927,"(37.7274687126927, -122.443244532399)",15108142214017
151081422,NON-CRIMINAL,SEARCH WARRANT SERVICE,Wednesday,03/23/2016 12:00:00 AM,17:40,INGLESIDE,"ARREST, BOOKED",0 Block of ARAGO ST,-122.443244532399,37.7274687126927,"(37.7274687126927, -122.443244532399)",15108142275025
160017426,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Thursday,01/07/2016 12:00:00 AM,13:13,NORTHERN,"ARREST, BOOKED",800 Block of EDDY ST,-122.421645255897,37.7827335061208,"(37.7827335061208, -122.421645255897)",16001742616710
160017448,"SEX OFFENSES, NON FORCIBLE","OBSCENE MATTER, DISTRIBUTION TO MINORS",Monday,01/11/2016 12:00:00 AM,16:41,TARAVAL,"ARREST, BOOKED",KIRKHAM ST / 48TH AV,-122.482222292856,37.7595949319925,"(37.7595949319925, -122.482222292856)",16001744814017
160017448,"SEX OFFENSES, FORCIBLE","CHILD ABUSE, EXPLOITATION",Monday,01/11/2016 12:00:00 AM,16:41,TARAVAL,"ARREST, BOOKED",KIRKHAM ST / 48TH AV,-122.482222292856,37.7595949319925,"(37.7595949319925, -122.482222292856)",16001744815016
160017448,SUSPICIOUS OCC,SUSPICIOUS ACT TOWARDS FEMALE,Monday,01/11/2016 12:00:00 AM,16:41,TARAVAL,"ARREST, BOOKED",KIRKHAM ST / 48TH AV,-122.482222292856,37.7595949319925,"(37.7595949319925, -122.482222292856)",16001744864060
160000211,OTHER OFFENSES,INTERFERRING WITH A POLICE OFFICER,Friday,01/01/2016 12:00:00 AM,00:50,SOUTHERN,"ARREST, BOOKED",MARKET ST / BEALE ST,-122.397387796127,37.7924047319625,"(37.7924047319625, -122.397387796127)",16000021127080
160017755,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Thursday,01/07/2016 12:00:00 AM,13:53,TENDERLOIN,NONE,JONES ST / OFARRELL ST,-122.412970537591,37.7857883766888,"(37.7857883766888, -122.412970537591)",16001775528100
160017761,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,01/07/2016 12:00:00 AM,13:50,TENDERLOIN,"ARREST, BOOKED",100 Block of TURK ST,-122.411593095704,37.7830529510782,"(37.7830529510782, -122.411593095704)",16001776106242
160017761,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Thursday,01/07/2016 12:00:00 AM,13:50,TENDERLOIN,"ARREST, BOOKED",100 Block of TURK ST,-122.411593095704,37.7830529510782,"(37.7830529510782, -122.411593095704)",16001776128160
160017777,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Thursday,01/07/2016 12:00:00 AM,14:44,PARK,"ARREST, BOOKED",1800 Block of ELLIS ST,-122.436656983877,37.7818858570285,"(37.7818858570285, -122.436656983877)",16001777762050
160017799,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Thursday,01/07/2016 12:00:00 AM,14:50,CENTRAL,"ARREST, BOOKED",COLUMBUS AV / UNION ST,-122.410208370518,37.8003148241057,"(37.8003148241057, -122.410208370518)",16001779962050
160017818,LARCENY/THEFT,GRAND THEFT FROM PERSON,Thursday,01/07/2016 12:00:00 AM,15:06,MISSION,"ARREST, BOOKED",14TH ST / STEVENSON ST,-122.42121339889,37.7681976977245,"(37.7681976977245, -122.42121339889)",16001781806153
160017818,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Thursday,01/07/2016 12:00:00 AM,15:06,MISSION,"ARREST, BOOKED",14TH ST / STEVENSON ST,-122.42121339889,37.7681976977245,"(37.7681976977245, -122.42121339889)",16001781816710
160017824,VANDALISM,VANDALISM OR GRAFFITI ON OR WITHIN 100 FT OF HIGHWAY,Thursday,01/07/2016 12:00:00 AM,14:40,CENTRAL,"ARREST, BOOKED",200 Block of CALIFORNIA ST,-122.399392457561,37.7933368944757,"(37.7933368944757, -122.399392457561)",16001782428164
160000471,ASSAULT,MAYHEM WITH A DEADLY WEAPON,Friday,01/01/2016 12:00:00 AM,02:04,TENDERLOIN,"ARREST, BOOKED",100 Block of TAYLOR ST,-122.410791677645,37.7836952269749,"(37.7836952269749, -122.410791677645)",16000047104063
160000471,ASSAULT,BATTERY WITH SERIOUS INJURIES,Friday,01/01/2016 12:00:00 AM,02:04,TENDERLOIN,"ARREST, BOOKED",100 Block of TAYLOR ST,-122.410791677645,37.7836952269749,"(37.7836952269749, -122.410791677645)",16000047104136
160000471,WEAPON LAWS,POSS OF PROHIBITED WEAPON,Friday,01/01/2016 12:00:00 AM,02:04,TENDERLOIN,"ARREST, BOOKED",100 Block of TAYLOR ST,-122.410791677645,37.7836952269749,"(37.7836952269749, -122.410791677645)",16000047112120
160000471,OTHER OFFENSES,CONSPIRACY,Friday,01/01/2016 12:00:00 AM,02:04,TENDERLOIN,"ARREST, BOOKED",100 Block of TAYLOR ST,-122.410791677645,37.7836952269749,"(37.7836952269749, -122.410791677645)",16000047126080
160018383,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Tuesday,01/05/2016 12:00:00 AM,16:44,TENDERLOIN,"ARREST, BOOKED",100 Block of POWELL ST,-122.40801449292,37.7859507767613,"(37.7859507767613, -122.40801449292)",16001838306362
160018474,NON-CRIMINAL,FOUND PROPERTY,Thursday,01/07/2016 12:00:00 AM,10:00,RICHMOND,NONE,300 Block of 14TH AV,-122.472981975493,37.7815707596523,"(37.7815707596523, -122.472981975493)",16001847472000
160018543,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Tuesday,01/05/2016 12:00:00 AM,12:00,CENTRAL,NONE,100 Block of LOMBARD ST,-122.404193586978,37.8039838091919,"(37.8039838091919, -122.404193586978)",16001854306302
160018543,TRESPASS,TRESPASSING,Tuesday,01/05/2016 12:00:00 AM,12:00,CENTRAL,NONE,100 Block of LOMBARD ST,-122.404193586978,37.8039838091919,"(37.8039838091919, -122.404193586978)",16001854327195
160000562,ASSAULT,BATTERY,Friday,01/01/2016 12:00:00 AM,02:15,TENDERLOIN,NONE,0 Block of 5THSTNORTH ST,-122.408648588965,37.7849124714135,"(37.7849124714135, -122.408648588965)",16000056204134
160000625,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Friday,01/01/2016 12:00:00 AM,02:39,MISSION,NONE,24TH ST / MISSION ST,-122.418448186101,37.7522391652625,"(37.7522391652625, -122.418448186101)",16000062503011
160000631,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Friday,01/01/2016 12:00:00 AM,02:38,TENDERLOIN,NONE,100 Block of TAYLOR ST,-122.410791677645,37.7836952269749,"(37.7836952269749, -122.410791677645)",16000063104013
160000647,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Friday,01/01/2016 12:00:00 AM,02:26,NORTHERN,NONE,1400 Block of VANNESS AV,-122.422163486157,37.7886856403573,"(37.7886856403573, -122.422163486157)",16000064719090
160019002,LARCENY/THEFT,GRAND THEFT FROM PERSON,Thursday,01/07/2016 12:00:00 AM,21:39,CENTRAL,NONE,1300 Block of STOCKTON ST,-122.408646942187,37.7981171266965,"(37.7981171266965, -122.408646942187)",16001900206153
160019046,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Thursday,01/07/2016 12:00:00 AM,21:27,BAYVIEW,"ARREST, BOOKED",1400 Block of KANSAS ST,-122.402316839735,37.7512533511923,"(37.7512533511923, -122.402316839735)",16001904604014
160019046,ASSAULT,INFLICT INJURY ON COHABITEE,Thursday,01/07/2016 12:00:00 AM,21:27,BAYVIEW,"ARREST, BOOKED",1400 Block of KANSAS ST,-122.402316839735,37.7512533511923,"(37.7512533511923, -122.402316839735)",16001904615040
160019052,MISSING PERSON,MISSING ADULT,Sunday,01/03/2016 12:00:00 AM,12:00,TENDERLOIN,NONE,100 Block of HYDE ST,-122.415669661443,37.7821198488931,"(37.7821198488931, -122.415669661443)",16001905274000
160021160,OTHER OFFENSES,MASSAGE ESTABLISHMENT PERMIT VIOLATION,Friday,01/08/2016 12:00:00 AM,12:00,CENTRAL,"ARREST, BOOKED",300 Block of KEARNY ST,-122.404195424821,37.7912255174119,"(37.7912255174119, -122.404195424821)",16002116030011
160021364,BURGLARY,"BURGLARY, HOT PROWL, ATTEMPTED FORCIBLE ENTRY",Friday,01/08/2016 12:00:00 AM,11:30,TARAVAL,NONE,3600 Block of ALEMANY BL,-122.464545672378,37.7115651552421,"(37.7115651552421, -122.464545672378)",16002136405082
160216753,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Tuesday,03/08/2016 12:00:00 AM,09:00,SOUTHERN,NONE,400 Block of CLEMENTINA ST,-122.405014776049,37.7797649716594,"(37.7797649716594, -122.405014776049)",16021675305071
160216769,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Monday,03/14/2016 12:00:00 AM,22:20,MISSION,"ARREST, BOOKED",22ND ST / HAMPSHIRE ST,-122.407604807913,37.7561097891474,"(37.7561097891474, -122.407604807913)",16021676904138
160019466,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,01/08/2016 12:00:00 AM,01:50,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",16001946665016
160019488,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,01/08/2016 12:00:00 AM,01:57,TARAVAL,NONE,0 Block of APTOS AV,-122.466039356401,37.7311677273197,"(37.7311677273197, -122.466039356401)",16001948864070
160019494,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Friday,01/08/2016 12:00:00 AM,01:50,MISSION,NONE,400 Block of CAPP ST,-122.417970955091,37.7594884557036,"(37.7594884557036, -122.417970955091)",16001949403014
160019579,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,01/08/2016 12:00:00 AM,03:18,TARAVAL,"ARREST, BOOKED",19TH AV / IRVING ST,-122.477172370751,37.763558459678,"(37.763558459678, -122.477172370751)",16001957965016
160218997,NON-CRIMINAL,FOUND PROPERTY,Tuesday,03/15/2016 12:00:00 AM,13:00,PARK,NONE,PAGE ST / ASHBURY ST,-122.447123741877,37.7709342643167,"(37.7709342643167, -122.447123741877)",16021899772000
160219036,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,03/15/2016 12:00:00 AM,16:20,RICHMOND,NONE,ANZA ST / BEAUMONT AV,-122.454819341663,37.7801162668233,"(37.7801162668233, -122.454819341663)",16021903606244
160219434,NON-CRIMINAL,LOST PROPERTY,Tuesday,03/15/2016 12:00:00 AM,16:00,CENTRAL,NONE,200 Block of POST ST,-122.406021838484,37.7886491245294,"(37.7886491245294, -122.406021838484)",16021943471000
160219440,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Tuesday,03/15/2016 12:00:00 AM,09:00,NORTHERN,NONE,700 Block of FILLMORE ST,-122.431361636424,37.7762972389613,"(37.7762972389613, -122.431361636424)",16021944005011
160220055,OTHER OFFENSES,FALSE PERSONATION,Wednesday,03/09/2016 12:00:00 AM,21:00,TARAVAL,NONE,2200 Block of 14TH AV,-122.470359608661,37.7460753397163,"(37.7460753397163, -122.470359608661)",16022005509027
160020043,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Friday,01/08/2016 12:00:00 AM,07:46,MISSION,NONE,200 Block of SOUTH VAN NESS AV,-122.417680776476,37.7695032506114,"(37.7695032506114, -122.417680776476)",16002004328100
160020093,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,01/08/2016 12:00:00 AM,10:23,BAYVIEW,NONE,DONNER AV / 3RD ST,-122.394591456373,37.7247274082537,"(37.7247274082537, -122.394591456373)",16002009365016
160020106,NON-CRIMINAL,AIDED CASE,Friday,01/08/2016 12:00:00 AM,09:50,CENTRAL,NONE,300 Block of DRUMM ST,-122.396980823059,37.7968124488109,"(37.7968124488109, -122.396980823059)",16002010651040
160020112,OTHER OFFENSES,TRAFFIC VIOLATION,Friday,01/08/2016 12:00:00 AM,10:17,BAYVIEW,"ARREST, BOOKED",1500 Block of 4TH ST,-122.391093534351,37.7691765975179,"(37.7691765975179, -122.391093534351)",16002011265015
160020134,VEHICLE THEFT,STOLEN TRUCK,Thursday,01/07/2016 12:00:00 AM,19:00,RICHMOND,NONE,4700 Block of GEARY BL,-122.470174478935,37.7806269247284,"(37.7806269247284, -122.470174478935)",16002013407025
160020184,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Thursday,01/07/2016 12:00:00 AM,03:00,SOUTHERN,NONE,100 Block of 11TH ST,-122.415766785425,37.7733417484857,"(37.7733417484857, -122.415766785425)",16002018405151
160020190,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Wednesday,01/06/2016 12:00:00 AM,19:00,RICHMOND,NONE,700 Block of 38TH AV,-122.498247230843,37.7747185410423,"(37.7747185410423, -122.498247230843)",16002019071010
160020532,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01/08/2016 12:00:00 AM,07:30,MISSION,NONE,9TH ST / DIVISION ST,-122.405942290896,37.7696597423213,"(37.7696597423213, -122.405942290896)",16002053206244
120725318,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Saturday,08/27/2016 12:00:00 AM,17:30,RICHMOND,UNFOUNDED,100 Block of 16TH AV,-122.475505142311,37.7852294851953,"(37.7852294851953, -122.475505142311)",12072531805041
120725318,NON-CRIMINAL,FOUND PROPERTY,Saturday,08/27/2016 12:00:00 AM,17:30,RICHMOND,UNFOUNDED,100 Block of 16TH AV,-122.475505142311,37.7852294851953,"(37.7852294851953, -122.475505142311)",12072531872000
120789988,RUNAWAY,RUNAWAY,Monday,05/16/2016 12:00:00 AM,00:41,INGLESIDE,NONE,WOOLSEY ST / UNIVERSITY ST,-122.412469643631,37.7226585129212,"(37.7226585129212, -122.412469643631)",12078998829100
120789988,MISSING PERSON,MISSING JUVENILE,Monday,05/16/2016 12:00:00 AM,00:41,INGLESIDE,NONE,WOOLSEY ST / UNIVERSITY ST,-122.412469643631,37.7226585129212,"(37.7226585129212, -122.412469643631)",12078998874010
160001037,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Friday,01/01/2016 12:00:00 AM,06:00,CENTRAL,"ARREST, BOOKED",1000 Block of KEARNY ST,-122.405432083507,37.7973086273284,"(37.7973086273284, -122.405432083507)",16000103711012
160021198,OTHER OFFENSES,TRAFFIC VIOLATION,Friday,01/08/2016 12:00:00 AM,04:11,INGLESIDE,"ARREST, BOOKED",BADEN ST / JOOST AV,-122.439749243454,37.7323679537752,"(37.7323679537752, -122.439749243454)",16002119865015
160021320,SECONDARY CODES,JUVENILE INVOLVED,Friday,01/08/2016 12:00:00 AM,16:00,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.407633520742,37.7841893501425,"(37.7841893501425, -122.407633520742)",16002132015500
160021336,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Friday,01/08/2016 12:00:00 AM,16:26,SOUTHERN,NONE,800 Block of MARKET ST,-122.406690592261,37.7852071918419,"(37.7852071918419, -122.406690592261)",16002133606301
160021342,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,01/08/2016 12:00:00 AM,16:28,MISSION,NONE,CESAR CHAVEZ ST / MISSION ST,-122.418221946229,37.7481664083985,"(37.7481664083985, -122.418221946229)",16002134264020
160019949,FRAUD,"CREDIT CARD, THEFT BY USE OF",Thursday,01/07/2016 12:00:00 AM,14:17,BAYVIEW,NONE,2400 Block of SAN BRUNO AV,-122.404830420604,37.7307945918953,"(37.7307945918953, -122.404830420604)",16001994909320
160019955,ASSAULT,THREATS AGAINST LIFE,Thursday,01/07/2016 12:00:00 AM,15:27,CENTRAL,NONE,200 Block of KEARNY ST,-122.403915681571,37.790538993725,"(37.790538993725, -122.403915681571)",16001995519057
160019977,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Friday,01/08/2016 12:00:00 AM,08:45,INGLESIDE,"ARREST, BOOKED",100 Block of BROOKDALE AV,-122.420864146521,37.71219982598,"(37.71219982598, -122.420864146521)",16001997704138
160019977,ASSAULT,FALSE IMPRISONMENT,Friday,01/08/2016 12:00:00 AM,08:45,INGLESIDE,"ARREST, BOOKED",100 Block of BROOKDALE AV,-122.420864146521,37.71219982598,"(37.71219982598, -122.420864146521)",16001997704170
160019977,KIDNAPPING,FALSE IMPRISONMENT,Friday,01/08/2016 12:00:00 AM,08:45,INGLESIDE,"ARREST, BOOKED",100 Block of BROOKDALE AV,-122.420864146521,37.71219982598,"(37.71219982598, -122.420864146521)",16001997726142
160019977,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,01/08/2016 12:00:00 AM,08:45,INGLESIDE,"ARREST, BOOKED",100 Block of BROOKDALE AV,-122.420864146521,37.71219982598,"(37.71219982598, -122.420864146521)",16001997728150
160019999,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Thursday,01/07/2016 12:00:00 AM,15:20,SOUTHERN,NONE,700 Block of HOWARD ST,-122.401560967513,37.7840888680389,"(37.7840888680389, -122.401560967513)",16001999906304
160020009,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,01/08/2016 12:00:00 AM,09:08,TARAVAL,NONE,200 Block of SHIELDS ST,-122.46489903454,37.7178661251324,"(37.7178661251324, -122.46489903454)",16002000964020
160231808,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,03/19/2016 12:00:00 AM,22:15,SOUTHERN,NONE,0 Block of DORE ST,-122.413045971966,37.7738617771611,"(37.7738617771611, -122.413045971966)",16023180864020
160001366,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,01/01/2016 12:00:00 AM,11:50,INGLESIDE,NONE,200 Block of LAIDLEY ST,-122.427951236033,37.7381718902343,"(37.7381718902343, -122.427951236033)",16000136664020
160001388,ROBBERY,ROBBERY OF A CHAIN STORE WITH BODILY FORCE,Friday,01/01/2016 12:00:00 AM,11:15,MISSION,"ARREST, BOOKED",1500 Block of VALENCIA ST,-122.420247296449,37.748520075538,"(37.748520075538, -122.420247296449)",16000138803044
